lng,lat
118.62787039604756,51.003225745230424
118.62991121237408,51.00526656155696
118.63195202870061,51.007307377883485
118.63399284502714,51.00934819421001
118.63603366135366,51.01138901053655
118.6380744776802,51.013429826863074
118.64011529400673,51.01547064318961
118.64215611033326,51.017511459516136
118.64419692665979,51.01955227584267
118.64623774298633,51.0215930921692
118.64827855931286,51.02363390849573
118.65031937563938,51.02567472482226
131.83994194631163,43.15321064904478
131.84198276263817,43.15525146537131
131.84402357896468,43.15729228169784
131.84606439529122,43.15933309802437
131.84810521161776,43.161373914350904
131.85014602794428,43.16341473067743
131.85218684427082,43.165455547003965
131.85422766059733,43.16749636333049
131.85626847692387,43.16953717965703
131.85830929325041,43.171577995983554
131.86035010957693,43.17361881231008
131.86239092590347,43.175659628636616
131.86443174223,43.17770044496314
131.86647255855652,43.17974126128968
131.86851337488307,43.181782077616205
131.87055419120958,43.18382289394274
131.87259500753612,43.18586371026927
131.87463582386266,43.1879045265958
131.87667664018917,43.18994534292233
131.87871745651572,43.19198615924886
131.88075827284226,43.19402697557539
131.88279908916877,43.19606779190192
131.8848399054953,43.19810860822845
131.88688072182185,43.20014942455498
131.88892153814837,43.202190240881514
131.8909623544749,43.20423105720804
131.89300317080142,43.206271873534575
131.89504398712796,43.2083126898611
131.8970848034545,43.21035350618764
131.89912561978102,43.212394322514164
131.90116643610756,43.21443513884069
131.9032072524341,43.216475955167226
131.9052480687606,43.21851677149375
131.90728888508715,43.22055758782029
131.9093297014137,43.222598404146815
131.9113705177402,43.22463922047335
131.91341133406675,43.22668003679988
131.91545215039326,43.22872085312641
131.9174929667198,43.23076166945294
131.91953378304635,43.23280248577947
131.92157459937286,43.234843302106
131.9236154156994,43.23688411843253
131.92565623202594,43.23892493475906
131.92769704835246,43.24096575108559
131.929737864679,43.243006567412124
131.9317786810055,43.24504738373865
131.93381949733205,43.247088200065186
131.9358603136586,43.24912901639171
131.9379011299851,43.25116983271825
131.93994194631165,43.253210649044775
80.07118954172445,12.859606559332185
80.07323035805098,12.861647375658716
80.0752711743775,12.863688191985247
80.07731199070405,12.865729008311778
80.07935280703057,12.867769824638309
80.0813936233571,12.869810640964838
80.08343443968363,12.871851457291369
80.08547525601017,12.8738922736179
80.0875160723367,12.87593308994443
80.08955688866322,12.877973906270961
80.09159770498975,12.880014722597492
80.09363852131628,12.882055538924023
80.09567933764282,12.884096355250554
80.09772015396935,12.886137171577083
80.09976097029588,12.888177987903614
80.1018017866224,12.890218804230145
80.10384260294894,12.892259620556676
80.10588341927547,12.894300436883206
80.107924235602,12.896341253209737
80.10996505192853,12.898382069536268
80.11200586825505,12.900422885862799
80.1140466845816,12.902463702189328
80.11608750090812,12.904504518515859
80.11812831723465,12.90654533484239
80.12016913356118,12.90858615116892
80.12220994988772,12.910626967495451
80.12425076621425,12.912667783821982
80.12629158254077,12.914708600148513
80.1283323988673,12.916749416475044
80.13037321519384,12.918790232801573
80.13241403152037,12.920831049128104
80.1344548478469,12.922871865454635
80.13649566417342,12.924912681781166
80.13853648049995,12.926953498107697
80.14057729682649,12.928994314434227
80.14261811315302,12.931035130760758
80.14465892947955,12.93307594708729
80.14669974580607,12.935116763413818
80.14874056213262,12.937157579740349
80.15078137845914,12.93919839606688
80.15282219478567,12.94123921239341
80.1548630111122,12.943280028719942
80.15690382743873,12.945320845046473
80.15894464376527,12.947361661373003
80.1609854600918,12.949402477699534
80.16302627641832,12.951443294026063
80.16506709274485,12.953484110352594
80.16710790907139,12.955524926679125
80.16914872539792,12.957565743005656
80.17118954172444,12.959606559332187
69.62763291587218,23.233957046542898
69.62967373219871,23.23599786286943
69.63171454852524,23.23803867919596
69.63375536485178,23.24007949552249
69.6357961811783,23.24212031184902
69.63783699750483,23.244161128175552
69.63987781383136,23.246201944502083
69.6419186301579,23.248242760828614
69.64395944648443,23.250283577155145
69.64600026281096,23.252324393481672
69.64804107913749,23.254365209808203
69.65008189546401,23.256406026134734
69.65212271179055,23.258446842461264
69.65416352811708,23.260487658787795
69.65620434444361,23.262528475114326
69.65824516077014,23.264569291440857
69.66028597709668,23.266610107767388
69.6623267934232,23.26865092409392
69.66436760974973,23.27069174042045
69.66640842607626,23.27273255674698
69.66844924240279,23.27477337307351
69.67049005872933,23.276814189400042
69.67253087505586,23.278855005726573
69.67457169138238,23.280895822053104
69.67661250770891,23.282936638379635
69.67865332403545,23.284977454706162
69.68069414036198,23.287018271032693
69.6827349566885,23.289059087359224
69.68477577301503,23.291099903685755
69.68681658934157,23.293140720012286
69.6888574056681,23.295181536338816
69.69089822199463,23.297222352665347
69.69293903832116,23.299263168991878
69.69497985464768,23.30130398531841
69.69702067097423,23.30334480164494
69.69906148730075,23.30538561797147
69.70110230362728,23.307426434298
69.70314311995381,23.309467250624532
69.70518393628035,23.311508066951063
69.70722475260688,23.313548883277594
69.7092655689334,23.315589699604125
69.71130638525993,23.317630515930652
69.71334720158646,23.319671332257183
69.715388017913,23.321712148583714
69.71742883423953,23.323752964910245
69.71946965056605,23.325793781236776
69.72151046689258,23.327834597563307
69.72355128321912,23.329875413889837
69.72559209954565,23.33191623021637
69.72763291587218,23.3339570465429
73.30511946890378,21.186459893938995
73.30716028523031,21.188500710265526
73.30920110155684,21.190541526592057
73.31124191788338,21.192582342918588
73.3132827342099,21.19462315924512
73.31532355053643,21.19666397557165
73.31736436686296,21.19870479189818
73.3194051831895,21.20074560822471
73.32144599951603,21.202786424551242
73.32348681584256,21.20482724087777
73.32552763216908,21.2068680572043
73.32756844849561,21.20890887353083
73.32960926482215,21.21094968985736
73.33165008114868,21.212990506183893
73.33369089747521,21.215031322510423
73.33573171380174,21.217072138836954
73.33777253012828,21.219112955163485
73.3398133464548,21.221153771490016
73.34185416278133,21.223194587816547
73.34389497910786,21.225235404143078
73.34593579543439,21.22727622046961
73.34797661176093,21.22931703679614
73.35001742808745,21.23135785312267
73.35205824441398,21.2333986694492
73.35409906074051,21.235439485775732
73.35613987706705,21.23748030210226
73.35818069339358,21.23952111842879
73.3602215097201,21.24156193475532
73.36226232604663,21.243602751081852
73.36430314237317,21.245643567408383
73.3663439586997,21.247684383734914
73.36838477502623,21.249725200061444
73.37042559135276,21.251766016387975
73.37246640767928,21.253806832714506
73.37450722400582,21.255847649041037
73.37654804033235,21.257888465367568
73.37858885665888,21.2599292816941
73.3806296729854,21.26197009802063
73.38267048931195,21.26401091434716
73.38471130563848,21.26605173067369
73.386752121965,21.268092547000222
73.38879293829153,21.27013336332675
73.39083375461806,21.27217417965328
73.3928745709446,21.27421499597981
73.39491538727113,21.276255812306342
73.39695620359765,21.278296628632873
73.39899701992418,21.280337444959404
73.40103783625072,21.282378261285935
73.40307865257725,21.284419077612466
73.40511946890378,21.286459893938996
77.1765732412245,28.612646191292708
77.17861405755103,28.61468700761924
77.18065487387756,28.61672782394577
77.1826956902041,28.6187686402723
77.18473650653063,28.62080945659883
77.18677732285715,28.622850272925362
77.18881813918368,28.624891089251893
77.19085895551022,28.626931905578424
77.19289977183675,28.628972721904955
77.19494058816328,28.631013538231482
77.1969814044898,28.633054354558013
77.19902222081633,28.635095170884544
77.20106303714287,28.637135987211074
77.2031038534694,28.639176803537605
77.20514466979593,28.641217619864136
77.20718548612246,28.643258436190667
77.209226302449,28.645299252517198
77.21126711877552,28.64734006884373
77.21330793510205,28.64938088517026
77.21534875142858,28.65142170149679
77.2173895677551,28.65346251782332
77.21943038408165,28.655503334149852
77.22147120040817,28.657544150476383
77.2235120167347,28.659584966802914
77.22555283306123,28.661625783129445
77.22759364938777,28.663666599455972
77.2296344657143,28.665707415782503
77.23167528204083,28.667748232109034
77.23371609836735,28.669789048435565
77.2357569146939,28.671829864762095
77.23779773102042,28.673870681088626
77.23983854734695,28.675911497415157
77.24187936367348,28.677952313741688
77.24392018,28.67999313006822
77.24596099632655,28.68203394639475
77.24800181265307,28.68407476272128
77.2500426289796,28.68611557904781
77.25208344530613,28.688156395374342
77.25412426163267,28.690197211700873
77.2561650779592,28.692238028027404
77.25820589428572,28.694278844353935
77.26024671061225,28.696319660680462
77.26228752693878,28.698360477006993
77.26432834326532,28.700401293333524
77.26636915959185,28.702442109660055
77.26840997591837,28.704482925986586
77.2704507922449,28.706523742313117
77.27249160857144,28.708564558639647
77.27453242489797,28.71060537496618
77.2765732412245,28.71264619129271
77.04094438355918,28.52460244109928
77.0429851998857,28.52664325742581
77.04502601621223,28.52868407375234
77.04706683253877,28.530724890078872
77.0491076488653,28.532765706405403
77.05114846519183,28.534806522731934
77.05318928151836,28.536847339058465
77.0552300978449,28.538888155384996
77.05727091417143,28.540928971711526
77.05931173049795,28.542969788038054
77.06135254682448,28.545010604364585
77.06339336315101,28.547051420691115
77.06543417947755,28.549092237017646
77.06747499580408,28.551133053344177
77.0695158121306,28.553173869670708
77.07155662845713,28.55521468599724
77.07359744478367,28.55725550232377
77.0756382611102,28.5592963186503
77.07767907743673,28.56133713497683
77.07971989376325,28.563377951303362
77.08176071008978,28.565418767629893
77.08380152641632,28.567459583956424
77.08584234274285,28.569500400282955
77.08788315906938,28.571541216609486
77.0899239753959,28.573582032936017
77.09196479172245,28.575622849262544
77.09400560804897,28.577663665589075
77.0960464243755,28.579704481915606
77.09808724070203,28.581745298242136
77.10012805702857,28.583786114568667
77.1021688733551,28.585826930895198
77.10420968968162,28.58786774722173
77.10625050600815,28.58990856354826
77.10829132233468,28.59194937987479
77.11033213866122,28.59399019620132
77.11237295498775,28.596031012527853
77.11441377131428,28.598071828854383
77.1164545876408,28.600112645180914
77.11849540396734,28.602153461507445
77.12053622029387,28.604194277833976
77.1225770366204,28.606235094160507
77.12461785294693,28.608275910487034
77.12665866927345,28.610316726813565
77.1286994856,28.612357543140096
77.13074030192652,28.614398359466627
77.13278111825305,28.616439175793158
77.13482193457958,28.61847999211969
77.13686275090612,28.62052080844622
77.13890356723265,28.62256162477275
77.14094438355917,28.62460244109928
72.61171142655503,19.78229873688726
72.61375224288156,19.78433955321379
72.61579305920809,19.78638036954032
72.61783387553463,19.788421185866852
72.61987469186116,19.790462002193383
72.62191550818768,19.792502818519914
72.62395632451421,19.794543634846445
72.62599714084075,19.796584451172976
72.62803795716728,19.798625267499506
72.6300787734938,19.800666083826034
72.63211958982033,19.802706900152565
72.63416040614686,19.804747716479095
72.6362012224734,19.806788532805626
72.63824203879993,19.808829349132157
72.64028285512646,19.810870165458688
72.64232367145298,19.81291098178522
72.64436448777953,19.81495179811175
72.64640530410605,19.81699261443828
72.64844612043258,19.81903343076481
72.65048693675911,19.821074247091342
72.65252775308564,19.823115063417873
72.65456856941218,19.825155879744404
72.6566093857387,19.827196696070935
72.65865020206523,19.829237512397466
72.66069101839176,19.831278328723997
72.6627318347183,19.833319145050524
72.66477265104483,19.835359961377055
72.66681346737136,19.837400777703586
72.66885428369788,19.839441594030117
72.67089510002442,19.841482410356647
72.67293591635095,19.84352322668318
72.67497673267748,19.84556404300971
72.677017549004,19.84760485933624
72.67905836533053,19.84964567566277
72.68109918165707,19.8516864919893
72.6831399979836,19.853727308315833
72.68518081431013,19.855768124642363
72.68722163063666,19.857808940968894
72.6892624469632,19.859849757295425
72.69130326328973,19.861890573621956
72.69334407961625,19.863931389948487
72.69538489594278,19.865972206275014
72.69742571226931,19.868013022601545
72.69946652859585,19.870053838928076
72.70150734492238,19.872094655254607
72.7035481612489,19.874135471581138
72.70558897757543,19.87617628790767
72.70762979390197,19.8782171042342
72.7096706102285,19.88025792056073
72.71171142655503,19.88229873688726
77.49523233716866,8.041220142505587
77.49727315349519,8.043260958832118
77.49931396982171,8.045301775158649
77.50135478614826,8.04734259148518
77.50339560247478,8.04938340781171
77.50543641880131,8.05142422413824
77.50747723512784,8.05346504046477
77.50951805145438,8.055505856791301
77.5115588677809,8.057546673117832
77.51359968410743,8.059587489444363
77.51564050043396,8.061628305770894
77.51768131676049,8.063669122097425
77.51972213308703,8.065709938423955
77.52176294941356,8.067750754750485
77.52380376574008,8.069791571077015
77.52584458206661,8.071832387403546
77.52788539839315,8.073873203730077
77.52992621471968,8.075914020056608
77.53196703104621,8.077954836383139
77.53400784737273,8.07999565270967
77.53604866369926,8.0820364690362
77.5380894800258,8.08407728536273
77.54013029635233,8.08611810168926
77.54217111267886,8.088158918015791
77.54421192900539,8.090199734342322
77.54625274533193,8.092240550668853
77.54829356165845,8.094281366995384
77.55033437798498,8.096322183321915
77.55237519431151,8.098362999648446
77.55441601063805,8.100403815974975
77.55645682696458,8.102444632301506
77.5584976432911,8.104485448628036
77.56053845961763,8.106526264954567
77.56257927594416,8.108567081281098
77.5646200922707,8.110607897607629
77.56666090859723,8.11264871393416
77.56870172492376,8.11468953026069
77.57074254125028,8.11673034658722
77.57278335757682,8.11877116291375
77.57482417390335,8.120811979240282
77.57686499022988,8.122852795566812
77.5789058065564,8.124893611893343
77.58094662288293,8.126934428219874
77.58298743920948,8.128975244546405
77.585028255536,8.131016060872936
77.58706907186253,8.133056877199465
77.58910988818906,8.135097693525996
77.5911507045156,8.137138509852527
77.59319152084213,8.139179326179057
77.59523233716865,8.141220142505588
77.66241000000001,8.12056
77.66445081632654,8.12260081632653
77.66649163265306,8.124641632653061
77.6685324489796,8.126682448979592
77.67057326530613,8.128723265306123
77.67261408163266,8.130764081632652
77.67465489795919,8.132804897959183
77.67669571428573,8.134845714285714
77.67873653061226,8.136886530612244
77.68077734693878,8.138927346938775
77.68281816326531,8.140968163265306
77.68485897959184,8.143008979591837
77.68689979591838,8.145049795918368
77.6889406122449,8.147090612244897
77.69098142857143,8.149131428571428
77.69302224489796,8.151172244897959
77.6950630612245,8.15321306122449
77.69710387755103,8.15525387755102
77.69914469387756,8.157294693877551
77.70118551020408,8.159335510204082
77.70322632653061,8.161376326530613
77.70526714285715,8.163417142857142
77.70730795918368,8.165457959183673
77.70934877551021,8.167498775510204
77.71138959183673,8.169539591836735
77.71343040816328,8.171580408163265
77.7154712244898,8.173621224489796
77.71751204081633,8.175662040816327
77.71955285714286,8.177702857142858
77.7215936734694,8.179743673469387
77.72363448979593,8.181784489795918
77.72567530612245,8.183825306122449
77.72771612244898,8.18586612244898
77.72975693877551,8.18790693877551
77.73179775510205,8.189947755102041
77.73383857142858,8.191988571428572
77.7358793877551,8.194029387755103
77.73792020408163,8.196070204081632
77.73996102040817,8.198111020408163
77.7420018367347,8.200151836734694
77.74404265306123,8.202192653061225
77.74608346938776,8.204233469387756
77.74812428571428,8.206274285714287
77.75016510204082,8.208315102040817
77.75220591836735,8.210355918367348
77.75424673469388,8.212396734693877
77.7562875510204,8.214437551020408
77.75832836734695,8.216478367346939
77.76036918367348,8.21851918367347
77.76241,8.22056
76.80420766700135,43.1616114160224
76.80624848332788,43.16365223234893
76.8082892996544,43.165693048675465
76.81033011598095,43.16773386500199
76.81237093230747,43.169774681328526
76.814411748634,43.171815497655054
76.81645256496053,43.17385631398159
76.81849338128707,43.175897130308115
76.8205341976136,43.17793794663465
76.82257501394012,43.17997876296118
76.82461583026665,43.182019579287704
76.82665664659318,43.18406039561424
76.82869746291972,43.186101211940766
76.83073827924625,43.1881420282673
76.83277909557277,43.19018284459383
76.8348199118993,43.19222366092036
76.83686072822584,43.19426447724689
76.83890154455237,43.196305293573424
76.8409423608789,43.19834610989995
76.84298317720543,43.200386926226486
76.84502399353195,43.20242774255301
76.8470648098585,43.20446855887954
76.84910562618502,43.206509375206075
76.85114644251155,43.2085501915326
76.85318725883808,43.210591007859136
76.85522807516462,43.212631824185664
76.85726889149115,43.2146726405122
76.85930970781767,43.216713456838725
76.8613505241442,43.21875427316526
76.86339134047074,43.22079508949179
76.86543215679727,43.222835905818314
76.8674729731238,43.22487672214485
76.86951378945032,43.226917538471376
76.87155460577685,43.22895835479791
76.87359542210339,43.23099917112444
76.87563623842992,43.23303998745097
76.87767705475645,43.2350808037775
76.87971787108297,43.237121620104034
76.88175868740952,43.23916243643056
76.88379950373604,43.241203252757096
76.88584032006257,43.24324406908362
76.8878811363891,43.24528488541015
76.88992195271562,43.247325701736685
76.89196276904217,43.24936651806321
76.8940035853687,43.25140733438975
76.89604440169522,43.253448150716274
76.89808521802175,43.25548896704281
76.90012603434829,43.257529783369336
76.90216685067482,43.25957059969587
76.90420766700134,43.2616114160224
69.19064750906375,41.2558956808931
69.19268832539028,41.257936497219625
69.1947291417168,41.25997731354616
69.19676995804335,41.262018129872686
69.19881077436987,41.26405894619922
69.2008515906964,41.26609976252575
69.20289240702293,41.26814057885228
69.20493322334947,41.27018139517881
69.206974039676,41.272222211505344
69.20901485600253,41.27426302783187
69.21105567232905,41.2763038441584
69.21309648865558,41.27834466048493
69.21513730498212,41.28038547681146
69.21717812130865,41.282426293137995
69.21921893763518,41.28446710946452
69.2212597539617,41.28650792579106
69.22330057028825,41.288548742117584
69.22534138661477,41.29058955844412
69.2273822029413,41.292630374770646
69.22942301926783,41.29467119109718
69.23146383559435,41.29671200742371
69.2335046519209,41.298752823750235
69.23554546824742,41.30079364007677
69.23758628457395,41.302834456403296
69.23962710090048,41.30487527272983
69.24166791722702,41.30691608905636
69.24370873355355,41.30895690538289
69.24574954988007,41.31099772170942
69.2477903662066,41.313038538035954
69.24983118253314,41.31507935436248
69.25187199885967,41.31712017068901
69.2539128151862,41.31916098701554
69.25595363151272,41.32120180334207
69.25799444783925,41.323242619668605
69.2600352641658,41.32528343599513
69.26207608049232,41.32732425232167
69.26411689681885,41.329365068648194
69.26615771314538,41.33140588497473
69.26819852947192,41.333446701301256
69.27023934579844,41.33548751762779
69.27228016212497,41.33752833395432
69.2743209784515,41.339569150280845
69.27636179477803,41.34160996660738
69.27840261110457,41.343650782933906
69.2804434274311,41.34569159926044
69.28248424375762,41.34773241558697
69.28452506008415,41.3497732319135
69.28656587641069,41.35181404824003
69.28860669273722,41.353854864566564
69.29064750906375,41.35589568089309
